name,location,rating,review_count,price,categories,coordinates,latitude,longitude
Tamarindo Antojeria,"468 8th St Oakland, CA 94607",4.0,1139,$$,Japanese,"{'latitude': 37.80068, 'longitude': -122.2743}",37.80068,-122.2743
Thai Delight Cuisine,"1700 Shattuck Ave Ste 1 Berkeley, CA 94709",3.5,334,$$,Japanese,"{'latitude': 37.87642, 'longitude': -122.269057}",37.87642,-122.269057
Teaven,"79 Skyline Plz Daly City, CA 94015",3.0,284,$,Japanese,"{'latitude': 37.6822412, 'longitude': -122.4876902}",37.6822412,-122.4876902
Kimchee Tofu House,"3288 Pierce St Richmond, CA 94804",3.0,165,$$,Japanese,"{'latitude': 37.899141, 'longitude': -122.307617}",37.899141,-122.307617
Izzy's San Francisco,"3345 Steiner St San Francisco, CA 94123",3.5,1044,$$$,Japanese,"{'latitude': 37.8003027, 'longitude': -122.4381084}",37.8003027,-122.4381084
Soop,"1511 Shattuck Ave Berkeley, CA 94709",3.5,156,$,Japanese,"{'latitude': 37.87981, 'longitude': -122.26889}",37.87981,-122.26889
Steve's Bar-B-Que,"2521 Durant Ave Ste F Berkeley, CA 94704",3.5,478,$$,Japanese,"{'latitude': 37.86821, 'longitude': -122.25803}",37.86821,-122.25803
American Oak,"2319 Santa Clara Ave Alameda, CA 94501",4.0,596,$$,Japanese,"{'latitude': 37.76581, 'longitude': -122.2423}",37.76581,-122.2423
Johnathan's Sandwich House,"2316 Santa Clara Ave Alameda, CA 94501",4.5,134,$,Japanese,"{'latitude': 37.76551, 'longitude': -122.24266}",37.76551,-122.24266
3-3-3,"Fremont, CA 94539",4.0,182,$,Japanese,"{'latitude': 37.3595859789331, 'longitude': -121.923039561035}",37.3595859789331,-121.923039561035
Mint Leaf Vietnamese Restaurant,"831 Marina Village Pkwy Alameda, CA 94501",4.0,388,$$,Japanese,"{'latitude': 37.7826864, 'longitude': -122.2729898}",37.7826864,-122.2729898
Vietnam House,"1529 Park St Alameda, CA 94501",3.5,123,$$,Japanese,"{'latitude': 37.7661670327951, 'longitude': -122.241356000304}",37.7661670327951,-122.241356000304
Best Taste Restaurant,"814 Franklin St Oakland, CA 94607",4.0,174,$,Japanese,"{'latitude': 37.7999099, 'longitude': -122.27212}",37.7999099,-122.27212
The Alley,"3325 Grand Ave Oakland, CA 94610",4.0,408,$,Japanese,"{'latitude': 37.81317, 'longitude': -122.24723}",37.81317,-122.24723
Thai Noodle II - Berkeley,"2426 Telegraph Ave Berkeley, CA 94704",3.5,358,$$,Japanese,"{'latitude': 37.86638, 'longitude': -122.25889}",37.86638,-122.25889
Chicken Pho You,"292 Broadway Millbrae, CA 94030",3.0,246,$,Japanese,"{'latitude': 37.600767, 'longitude': -122.391431}",37.600767,-122.391431
Quickly - Daly City,"175 Southgate Ave Daly City, CA 94015",2.0,310,$,Japanese,"{'latitude': 37.6972087, 'longitude': -122.484005}",37.6972087,-122.484005
Farmhouse Kitchen Thai Cuisine,"710 Florida St San Francisco, CA 94110",4.0,2272,$$,Thai,"{'latitude': 37.7602179, 'longitude': -122.4110749}",37.7602179,-122.4110749
Marnee Thai,"1243 9th Ave San Francisco, CA 94122",4.0,1633,$$,Thai,"{'latitude': 37.76513, 'longitude': -122.46671}",37.76513,-122.46671
Lers Ros,"730 Larkin St San Francisco, CA 94109",4.0,2187,$$,Thai,"{'latitude': 37.784703, 'longitude': -122.417566}",37.784703,-122.417566
Derm Restaurant,"3226 Geary Blvd San Francisco, CA 94118",4.5,213,$$,Thai,"{'latitude': 37.7818512, 'longitude': -122.4537064}",37.7818512,-122.4537064
Thai Time Restaurant,"315 8th Ave San Francisco, CA 94118",4.0,836,$,Thai,"{'latitude': 37.7824738, 'longitude': -122.466704}",37.7824738,-122.466704
Mangrove Kitchen,"312 Divisadero St San Francisco, CA 94117",4.0,215,$$,Thai,"{'latitude': 37.77251, 'longitude': -122.43696}",37.77251,-122.43696
Basil Thai Restaurant & Bar,"1175 Folsom St San Francisco, CA 94103",4.0,1493,$$,Thai,"{'latitude': 37.775333404541, 'longitude': -122.4091796875}",37.775333404541,-122.4091796875
Khan Toke Thai House,"5937 Geary Blvd San Francisco, CA 94121",4.0,617,$$,Thai,"{'latitude': 37.779911, 'longitude': -122.483321}",37.779911,-122.483321
Kin Khao,"55 Cyril Magnin St San Francisco, CA 94102",4.0,2065,$$,Thai,"{'latitude': 37.7852278803726, 'longitude': -122.409348137336}",37.7852278803726,-122.409348137336
Ben Thai Cafe,"1331 Polk St San Francisco, CA 94109",4.5,466,$$,Thai,"{'latitude': 37.78924, 'longitude': -122.42065}",37.78924,-122.42065
Sweet Lime Thai Cuisine,"2100 Sutter St San Francisco, CA 94115",4.0,470,$$,Thai,"{'latitude': 37.7860027535405, 'longitude': -122.435123975131}",37.7860027535405,-122.435123975131
Saap Ver Authentic Thai Cuisine,"88 Division St San Francisco, CA 94103",4.0,446,$$,Thai,"{'latitude': 37.7698933, 'longitude': -122.4045964}",37.7698933,-122.4045964
House of Thai,"901 Larkin St San Francisco, CA 94109",4.0,1347,$$,Thai,"{'latitude': 37.7862824, 'longitude': -122.4183383}",37.7862824,-122.4183383
One Waan,"2922 Diamond St San Francisco, CA 94131",4.0,224,$$,Thai,"{'latitude': 37.73316, 'longitude': -122.434448}",37.73316,-122.434448
Jitlada Thai Cuisine,"1826 Buchanan St Ste B San Francisco, CA 94115",4.0,617,$$,Thai,"{'latitude': 37.7870178222656, 'longitude': -122.429763793945}",37.7870178222656,-122.429763793945
Blackwood,"2150 Chestnut St San Francisco, CA 94123",4.0,1563,$$,Thai,"{'latitude': 37.800591, 'longitude': -122.438832}",37.800591,-122.438832
New Thai Elephant,"393 Bay St San Francisco, CA 94133",4.5,54,$$,Thai,"{'latitude': 37.80539, 'longitude': -122.41333}",37.80539,-122.41333
Regent Thai Restaurant,"1700 Church St San Francisco, CA 94131",4.0,535,$$,Thai,"{'latitude': 37.74355, 'longitude': -122.42693}",37.74355,-122.42693
Champa Garden,"613 Faxon Ave San Francisco, CA 94112",4.0,732,$$,Thai,"{'latitude': 37.7250728797322, 'longitude': -122.4600251019}",37.7250728797322,-122.4600251019
Sriracha Thai Cuisine,"1319 9th Ave San Francisco, CA 94122",4.0,175,$$,Thai,"{'latitude': 37.7636013874547, 'longitude': -122.466573044658}",37.7636013874547,-122.466573044658
Bussaba,"534 Irving St San Francisco, CA 94122",4.0,74,$$,Thai,"{'latitude': 37.76441, 'longitude': -122.46369}",37.76441,-122.46369
Lao Table,"149 2nd St San Francisco, CA 94105",4.0,1007,$$,Thai,"{'latitude': 37.7875137329102, 'longitude': -122.398719787598}",37.7875137329102,-122.398719787598
Ocean Thai,"2545 Ocean Ave San Francisco, CA 94132",4.0,120,$$,Thai,"{'latitude': 37.7313745538454, 'longitude': -122.473065666854}",37.7313745538454,-122.473065666854
Me & Tasty,"3970 17th St San Francisco, CA 94114",4.0,303,$$,Thai,"{'latitude': 37.76283, 'longitude': -122.43438}",37.76283,-122.43438
Lers Ros Thai,"307 Hayes St San Francisco, CA 94102",3.5,787,$$,Thai,"{'latitude': 37.7768972383445, 'longitude': -122.421725769975}",37.7768972383445,-122.421725769975
Ploy II,"1770 Haight St San Francisco, CA 94117",4.0,697,$$,Thai,"{'latitude': 37.76972, 'longitude': -122.45138}",37.76972,-122.45138
Chili Cha Cha 2,"3166 24th St San Francisco, CA 94110",4.0,322,$$,Thai,"{'latitude': 37.75261, 'longitude': -122.41565}",37.75261,-122.41565
Zabb Thai Cuisine,"4440 Mission St San Francisco, CA 94112",4.0,315,$$,Thai,"{'latitude': 37.7265692, 'longitude': -122.4335853}",37.7265692,-122.4335853
House of Thai 2,"494 Haight St San Francisco, CA 94117",3.5,290,$$,Thai,"{'latitude': 37.772247, 'longitude': -122.4302516}",37.772247,-122.4302516
Zen Yai Thai Restaurant,"771 Ellis St San Francisco, CA 94109",4.0,690,$,Thai,"{'latitude': 37.784028, 'longitude': -122.418941}",37.784028,-122.418941
Tawan's Thai Food,"4403 Geary Blvd San Francisco, CA 94118",4.0,396,$$,Thai,"{'latitude': 37.7806, 'longitude': -122.46658}",37.7806,-122.46658
Amphawa,"5020 Geary Blvd San Francisco, CA 94118",4.0,458,$$,Thai,"{'latitude': 37.7807999, 'longitude': -122.4732285}",37.7807999,-122.4732285
What The Cluck,"1782 Haight St San Francisco, CA 94117",4.5,150,$$,Thai,"{'latitude': 37.7695304, 'longitude': -122.4515775}",37.7695304,-122.4515775
Gai Chicken Rice,"3463 16th St San Francisco, CA 94114",4.0,195,$$,Thai,"{'latitude': 37.7642, 'longitude': -122.42998}",37.7642,-122.42998
Siam Lotus Thai Cuisine,"1705 Haight St San Francisco, CA 94117",4.0,442,$$,Thai,"{'latitude': 37.7694404125214, 'longitude': -122.450924366713}",37.7694404125214,-122.450924366713
Thai Cafe,"3407 Geary Blvd San Francisco, CA 94118",4.0,232,$$,Thai,"{'latitude': 37.781205, 'longitude': -122.455499}",37.781205,-122.455499
Pagan Restaurant,"3199 Clement St San Francisco, CA 94121",4.0,525,$$,Thai,"{'latitude': 37.781486, 'longitude': -122.493256}",37.781486,-122.493256
Rin's Thai Restaurant,"4301 24th St San Francisco, CA 94114",4.0,348,$$,Thai,"{'latitude': 37.750947153706, 'longitude': -122.43860176587}",37.750947153706,-122.43860176587
King's Thai Cuisine #2,"346 Clement St San Francisco, CA 94118",3.0,210,$$,Thai,"{'latitude': 37.78325, 'longitude': -122.46315}",37.78325,-122.46315
Manivanh Thai Restaurant,"2732 24th St San Francisco, CA 94110",4.0,239,$$,Thai,"{'latitude': 37.75307, 'longitude': -122.40707}",37.75307,-122.40707
Sai Jai Thai Restaurant,"771 O'Farrell St San Francisco, CA 94109",4.0,895,$,Thai,"{'latitude': 37.78495, 'longitude': -122.41738}",37.78495,-122.41738
Manora's Thai Cuisine,"1600 Folsom St San Francisco, CA 94103",4.0,580,$$,Thai,"{'latitude': 37.77084, 'longitude': -122.41528}",37.77084,-122.41528
Osha Thai,"4 Embarcadero Ctr San Francisco, CA 94111",3.5,2357,$$,Thai,"{'latitude': 37.7951796166604, 'longitude': -122.395804684962}",37.7951796166604,-122.395804684962
Tycoon Thai Restaurant,"620 O'Farrell St San Francisco, CA 94109",4.0,308,$$,Thai,"{'latitude': 37.78563851356, 'longitude': -122.415149049807}",37.78563851356,-122.415149049807
Sowl Bowls Thai Street Food,"138 6th St San Francisco, CA 94103",5.0,56,$$,Thai,"{'latitude': 37.78021, 'longitude': -122.40823}",37.78021,-122.40823
Esan Classic,"739 Larkin St San Francisco, CA 94109",4.5,90,$$,Thai,"{'latitude': 37.78482, 'longitude': -122.4181}",37.78482,-122.4181
Lapats Thai Noodles Bar,"601 Larkin St San Francisco, CA 94109",4.0,136,$$,Thai,"{'latitude': 37.7834, 'longitude': -122.41781}",37.7834,-122.41781
Hippie Thai Street Food,"1418 Haight St San Francisco, CA 94117",3.5,176,$$,Thai,"{'latitude': 37.77039, 'longitude': -122.44569}",37.77039,-122.44569
King Of Thai Noodle House,"184 O'Farrell St San Francisco, CA 94102",3.5,1848,$$,Thai,"{'latitude': 37.786654, 'longitude': -122.407756}",37.786654,-122.407756
Sri Thai,"4621 Lincoln Way San Francisco, CA 94122",4.0,427,$$,Thai,"{'latitude': 37.76383, 'longitude': -122.50778}",37.76383,-122.50778
Thailand Restaurant,"438 Castro St Ste A San Francisco, CA 94114",3.5,273,$$,Thai,"{'latitude': 37.761862, 'longitude': -122.435404}",37.761862,-122.435404
Sun and Moon,"415 Brannan St San Francisco, CA 94107",4.5,97,$$,Thai,"{'latitude': 37.7796, 'longitude': -122.39452}",37.7796,-122.39452
Thai Idea Vegetarian,"710 Polk St San Francisco, CA 94109",4.5,726,$$,Thai,"{'latitude': 37.7834938, 'longitude': -122.4190575}",37.7834938,-122.4190575
Yukol Place Thai Cuisine,"2380 Lombard St San Francisco, CA 94123",4.0,382,$$,Thai,"{'latitude': 37.7995338439941, 'longitude': -122.44068145752}",37.7995338439941,-122.44068145752
King's Thai Cuisine 1,"639 Clement St San Francisco, CA 94118",3.5,937,$,Thai,"{'latitude': 37.78262, 'longitude': -122.46614}",37.78262,-122.46614
Chabaa Thai Cuisine,"2123 Irving St San Francisco, CA 94122",3.5,884,$$,Thai,"{'latitude': 37.76326, 'longitude': -122.48077}",37.76326,-122.48077
My Ivy Thai,"1901 Divisadero St San Francisco, CA 94115",3.5,334,$$,Thai,"{'latitude': 37.78728, 'longitude': -122.44057}",37.78728,-122.44057
White Elephant Restaurant,"146 Hazelwood Dr South San Francisco, CA 94080",4.0,963,$$,Thai,"{'latitude': 37.6420863, 'longitude': -122.4266505}",37.6420863,-122.4266505
Lemon Grass Thai Cuisine,"2348 Polk St San Francisco, CA 94109",3.5,557,$$,Thai,"{'latitude': 37.7985305786133, 'longitude': -122.422035217285}",37.7985305786133,-122.422035217285
Thai House Express,"599 Castro St San Francisco, CA 94114",3.5,592,$$,Thai,"{'latitude': 37.759405, 'longitude': -122.434702}",37.759405,-122.434702
Thai Cottage Restaurant,"4041 Judah St San Francisco, CA 94122",4.0,231,$$,Thai,"{'latitude': 37.7602448, 'longitude': -122.5055466}",37.7602448,-122.5055466
Rooster & Rice,"2211 Filbert St San Francisco, CA 94123",4.5,435,$$,Thai,"{'latitude': 37.7979011997338, 'longitude': -122.436055409297}",37.7979011997338,-122.436055409297
Inle Burmese Cuisine,"1298 Church St San Francisco, CA 94114",4.0,53,$$,Thai,"{'latitude': 37.7504635620095, 'longitude': -122.427493333333}",37.7504635620095,-122.427493333333
Lapisara Eatery,"698 Post St San Francisco, CA 94109",4.5,664,$$,Thai,"{'latitude': 37.7878344, 'longitude': -122.4131853}",37.7878344,-122.4131853
Basil Canteen,"1489 Folsom St San Francisco, CA 94103",4.0,531,$$,Thai,"{'latitude': 37.7718850801186, 'longitude': -122.413755655289}",37.7718850801186,-122.413755655289
Krua Thai,"3214 16th St San Francisco, CA 94103",3.5,377,$$,Thai,"{'latitude': 37.76498, 'longitude': -122.42447}",37.76498,-122.42447
Vanida Thai Kitchen,"3050 Taraval St San Francisco, CA 94116",3.5,444,$$,Thai,"{'latitude': 37.7421497, 'longitude': -122.4989692}",37.7421497,-122.4989692
Nute's,"903 Cortland Ave San Francisco, CA 94110",4.0,190,$$,Thai,"{'latitude': 37.73908, 'longitude': -122.41383}",37.73908,-122.41383
Kitchen Story,"3499 16th St San Francisco, CA 94114",4.0,3237,$$,Thai,"{'latitude': 37.7642352, 'longitude': -122.4306936}",37.7642352,-122.4306936
King of Thai Noodle Cafe,"1541 Taraval St San Francisco, CA 94116",3.0,612,$,Thai,"{'latitude': 37.742553, 'longitude': -122.482713}",37.742553,-122.482713
Lime Tree Southeast Asian Kitchen,"450 Irving St San Francisco, CA 94122",4.0,1489,$$,Thai,"{'latitude': 37.764337, 'longitude': -122.462736}",37.764337,-122.462736
Thai Original BBQ,"2221 Gellert Blvd South San Francisco, CA 94080",3.5,545,$$,Thai,"{'latitude': 37.6493715489952, 'longitude': -122.453167417218}",37.6493715489952,-122.453167417218
Thep Eatery,"400 Waller St San Francisco, CA 94117",4.5,26,$$,Thai,"{'latitude': 37.771317, 'longitude': -122.430458}",37.771317,-122.430458
Simply Delish,"5668 3rd St San Francisco, CA 94124",4.5,66,$,Thai,"{'latitude': 37.72681, 'longitude': -122.39413}",37.72681,-122.39413
The Thonglor,"420 Geary St San Francisco, CA 94102",4.0,39,$$,Thai,"{'latitude': 37.78726, 'longitude': -122.41038}",37.78726,-122.41038
Ping Yang Thai Grill & Dessert,"955 Larkin St San Francisco, CA 94109",4.0,92,$$,Thai,"{'latitude': 37.786934, 'longitude': -122.418521}",37.786934,-122.418521
Navin Thai Restaurant,"1059 Powell St San Francisco, CA 94108",4.0,184,$,Thai,"{'latitude': 37.794544, 'longitude': -122.409887}",37.794544,-122.409887
The House,"1230 Grant Ave San Francisco, CA 94133",4.5,4764,$$$,Thai,"{'latitude': 37.79851, 'longitude': -122.40706}",37.79851,-122.40706
Phuket Thai Restaurant,"248 Divisadero St San Francisco, CA 94117",3.0,157,$,Thai,"{'latitude': 37.77118, 'longitude': -122.43669}",37.77118,-122.43669
Thai Chef,"4133 18th St San Francisco, CA 94114",3.5,252,$$,Thai,"{'latitude': 37.760792, 'longitude': -122.435785}",37.760792,-122.435785
Chaiya Thai Restaurant,"272 Claremont Blvd San Francisco, CA 94127",3.5,165,$$,Thai,"{'latitude': 37.741111, 'longitude': -122.465126}",37.741111,-122.465126
OSHA Thai Noodle Cafe,"696 Geary St San Francisco, CA 94102",3.5,1641,$$,Thai,"{'latitude': 37.786752, 'longitude': -122.414714}",37.786752,-122.414714
Tender,"655 Larkin St San Francisco, CA 94109",4.5,64,$$,Thai,"{'latitude': 37.78405, 'longitude': -122.41795}",37.78405,-122.41795
Angkor Borei,"3471 Mission St San Francisco, CA 94110",4.0,532,$$,Thai,"{'latitude': 37.74125, 'longitude': -122.42247}",37.74125,-122.42247
Larb Thai Food & Tapas,"10166 San Pablo Ave El Cerrito, CA 94530",4.5,438,$$,Thai,"{'latitude': 37.9036293029785, 'longitude': -122.303604125977}",37.9036293029785,-122.303604125977
iThai,"720 Post St San Francisco, CA 94109",3.5,389,$$,Thai,"{'latitude': 37.78781, 'longitude': -122.41366}",37.78781,-122.41366
Banana Island,"273 Lake Merced Blvd Daly City, CA 94015",3.5,1419,$$,Thai,"{'latitude': 37.6998074005953, 'longitude': -122.483107911933}",37.6998074005953,-122.483107911933
Sweet Basil Thai Cuisine,"3221 Mission St San Francisco, CA 94110",3.5,349,$$,Thai,"{'latitude': 37.7452561, 'longitude': -122.4200924}",37.7452561,-122.4200924
pomelo on Judah,"92 Judah St San Francisco, CA 94122",4.0,433,$$,Thai,"{'latitude': 37.76247, 'longitude': -122.46269}",37.76247,-122.46269
The Noodle House,"1507 Sloat Blvd San Francisco, CA 94132",3.0,373,$,Thai,"{'latitude': 37.7335391425329, 'longitude': -122.4895636}",37.7335391425329,-122.4895636
Blue Pea,"525 Valencia St San Francisco, CA 94110",4.0,101,$$,Thai,"{'latitude': 37.76444, 'longitude': -122.42157}",37.76444,-122.42157
Patpong Thai Cuisine,"2415 Clement St San Francisco, CA 94121",3.5,242,$$,Thai,"{'latitude': 37.78186, 'longitude': -122.48521}",37.78186,-122.48521
ThaiTanic Streetfood,"1001 Bridgeway Ste B1 Sausalito, CA 94965",4.5,134,$$,Thai,"{'latitude': 37.85855, 'longitude': -122.4838}",37.85855,-122.4838
Osha Thai Express,"1 Market St Ste 21b San Francisco, CA 94105",3.0,104,$$,Thai,"{'latitude': 37.7941897804724, 'longitude': -122.39472048525}",37.7941897804724,-122.39472048525
Karaweik Burmese Cuisine,"3317 Steiner St San Francisco, CA 94123",4.5,93,$$,Thai,"{'latitude': 37.79991, 'longitude': -122.43804}",37.79991,-122.43804
Hawker Fare,"680 Valencia St San Francisco, CA 94110",3.5,484,$$,Thai,"{'latitude': 37.7619934082031, 'longitude': -122.421920776367}",37.7619934082031,-122.421920776367
Modern Thai,"1247 Polk St San Francisco, CA 94109",3.5,706,$$,Thai,"{'latitude': 37.78844, 'longitude': -122.42051}",37.78844,-122.42051
Burma Love,"211 Valencia St San Francisco, CA 94103",4.0,1150,$$,Thai,"{'latitude': 37.76961, 'longitude': -122.42205}",37.76961,-122.42205
Thai Thai Noodle,"1400 California St San Francisco, CA 94109",3.5,325,$$,Thai,"{'latitude': 37.7911221995469, 'longitude': -122.417676759247}",37.7911221995469,-122.417676759247
Thai Spice,"1730 Polk St San Francisco, CA 94109",3.5,581,$$,Thai,"{'latitude': 37.79282, 'longitude': -122.42084}",37.79282,-122.42084
Bac Lieu Restaurant,"3216 Mission St San Francisco, CA 94110",4.5,122,$$,Thai,"{'latitude': 37.745267, 'longitude': -122.420402}",37.745267,-122.420402
Chai Thai Noodles - Berkeley,"3015 San Pablo Ave Ste B Berkeley, CA 94702",4.5,34,$$,Thai,"{'latitude': 37.85189, 'longitude': -122.28614}",37.85189,-122.28614
Bangkok Garden Thai Cuisine,"201 Southgate Ave Daly City, CA 94015",3.5,622,$$,Thai,"{'latitude': 37.6971356, 'longitude': -122.4843148}",37.6971356,-122.4843148
Thai Nghiep Ky Mi Gia,"1427 Noriega St San Francisco, CA 94122",4.0,400,$,Thai,"{'latitude': 37.7539242833532, 'longitude': -122.47903380817}",37.7539242833532,-122.47903380817
Thai Nakorn,"464 San Mateo Ave San Bruno, CA 94066",4.0,395,$$,Thai,"{'latitude': 37.62342, 'longitude': -122.41094}",37.62342,-122.41094
Imm Thai Street Food,"2068 University Ave Berkeley, CA 94704",4.0,1129,$$,Thai,"{'latitude': 37.87172, 'longitude': -122.26902}",37.87172,-122.26902
The Old Siam Thai Restaurant,"201 Ellis St San Francisco, CA 94102",3.5,610,$$,Thai,"{'latitude': 37.7851623, 'longitude': -122.4096288}",37.7851623,-122.4096288
Arawan Thai Cuisine,"47 Caledonia St Sausalito, CA 94965",4.0,223,$$,Thai,"{'latitude': 37.8584279, 'longitude': -122.4853139}",37.8584279,-122.4853139
Burma Superstar,"309 Clement St San Francisco, CA 94118",4.0,6699,$$,Thai,"{'latitude': 37.782787322998, 'longitude': -122.462539672852}",37.782787322998,-122.462539672852
Million Thai Restaurant,"385 Taylor St San Francisco, CA 94102",3.5,364,$$,Thai,"{'latitude': 37.7857406, 'longitude': -122.4114323}",37.7857406,-122.4114323
Ly's Vietnamese Cuisine,"1779 Lombard St San Francisco, CA 94123",4.5,443,$$,Thai,"{'latitude': 37.80029, 'longitude': -122.43063}",37.80029,-122.43063
Wow Thai Kitchen,"701 Randolph St San Francisco, CA 94132",3.5,65,$$,Thai,"{'latitude': 37.7141, 'longitude': -122.46906}",37.7141,-122.46906
